dwm>
dwm> lec
dwm>
dwm> lec
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.62
DIST,2,AN0,4F96,-1.00,0.00,0.00,0.64,AN1,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,1.99,AN1,870B,1.00,1.00,0.00,1.62,AN2,4F96,-1.00,0.00,0.00,0.66
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.08,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.65,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.71,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.08,AN1,4F96,-1.00,0.00,0.00,0.65,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.08,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.62,AN2,870B,1.00,1.00,0.00,1.57
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.57
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.08,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.52
DIST,3,AN0,D599,-1.00,1.00,0.00,2.08,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.00,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.64,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.72,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.00,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.73,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.64,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.65,AN2,870B,1.00,1.00,0.00,1.54
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.71,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.00,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.65,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.60
DIST,2,AN0,D599,-1.00,1.00,0.00,2.06,AN1,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,4F96,-1.00,0.00,0.00,0.69,AN1,D599,-1.00,1.00,0.00,2.02,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,1.99,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.71,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.57
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.64,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.64,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.10,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.08,AN1,4F96,-1.00,0.00,0.00,0.64,AN2,870B,1.00,1.00,0.00,1.53
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.63
DIST,2,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.67
DIST,3,AN0,870B,1.00,1.00,0.00,1.64,AN1,D599,-1.00,1.00,0.00,2.03,AN2,4F96,-1.00,0.00,0.00,0.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.57
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.57
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.64
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.00,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.64,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.71,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.09,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.65,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.65,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,1.99,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.65,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.00,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.57
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.72,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.64
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.64,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.71,AN2,870B,1.00,1.00,0.00,1.57
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.65,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.03,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.59
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.63
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.00,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.57
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.67,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.58
DIST,3,AN0,D599,-1.00,1.00,0.00,2.07,AN1,4F96,-1.00,0.00,0.00,0.71,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.70,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.06,AN1,4F96,-1.00,0.00,0.00,0.69,AN2,870B,1.00,1.00,0.00,1.61
DIST,3,AN0,D599,-1.00,1.00,0.00,2.08,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.56
DIST,3,AN0,D599,-1.00,1.00,0.00,2.05,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.62
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.68,AN2,870B,1.00,1.00,0.00,1.57
DIST,3,AN0,D599,-1.00,1.00,0.00,2.01,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.02,AN1,4F96,-1.00,0.00,0.00,0.65,AN2,870B,1.00,1.00,0.00,1.60
DIST,3,AN0,D599,-1.00,1.00,0.00,2.04,AN1,4F96,-1.00,0.00,0.00,0.66,AN2,870B,1.00,1.00,0.00,1.63
